"id","english_label"
8001,"chimera"
8002,"hegemony"
8003,"biocide"
8004,"hedonist"
8005,"buttress"
8006,"artlessness"
8007,"prognosis"
8008,"inadvertence"
8009,"indigestion"
8010,"gross"
8011,"errant"
8012,"incursion"
8013,"occult"
8014,"bulge"
8015,"admonitory"
8016,"boorish"
8017,"proscribe"
8018,"apprise"
8019,"blandness"
8020,"conscript"
8021,"confound"
8022,"lighthearted"
8023,"infinity"
8024,"indigent"
8025,"referendum"
8026,"improbity"
8027,"carcinogenic"
8028,"craven"
8029,"necromancy"
8030,"indigence"
8031,"allegiance"
8032,"salubrious"
8033,"manipulative"
8034,"tact"
8035,"regress"
8036,"churlishness"
8037,"precept"
8038,"tardy"
8039,"serenity"
8040,"ruffle"
8041,"plumb"
8042,"covert"
8043,"seamy"
8044,"precursory"
8045,"repulsion"
8046,"substantiation"
8047,"solvent"
8048,"diversion"
8049,"feint"
8050,"magnify"
8051,"scant"
8052,"decry"
8053,"collective"
8054,"boast"
8055,"delineate"
8056,"gruesome"
8057,"sibling"
8058,"steep"
8059,"squirrel"
8060,"shallow"
8061,"saline"
8062,"chaste"
8063,"pendant"
8064,"parallel"
8065,"besiege"
8066,"vagrant"
8067,"vocal cords"
8068,"bailout"
8069,"meek"
8070,"antibody"
8071,"acrimonious"
8072,"stagger"
8073,"geyser"
8074,"probable"
8075,"apogee"
8076,"deride"
8077,"communal"
8078,"wrench"
8079,"collateral"
8080,"slick"
8081,"affluence"
8082,"pathos"
8083,"forgo"
8084,"graphic"
8085,"embed"
8086,"adherent"
8087,"engross"
8088,"wrangle"
8089,"hive"
8090,"antagonistic"
8091,"allude"
8092,"circumscribe"
8093,"ceremonious"
8094,"propagate"
8095,"trappings"
8096,"ubiquitous"
8097,"cache"
8098,"irrepressible"
8099,"blackout"
8100,"carnivorous"
8101,"dispel"
8102,"nursery"
8103,"distend"
8104,"slough"
8105,"cynical"
8106,"dormitory"
8107,"aptitude"
8108,"ancillary"
8109,"gallery"
8110,"pliable"
8111,"purport"
8112,"fervent"
8113,"bountiful"
8114,"disband"
8115,"epicenter"
8116,"severance"
8117,"hindmost"
8118,"bilateral"
8119,"relentless"
8120,"fraudulent"
8121,"cerebral"
8122,"shatter"
8123,"epic"
8124,"colloquial"
8125,"alienate"
8126,"vicarious"
8127,"glossy"
8128,"opulent"
8129,"actuate"
8130,"amble"
8131,"mill"
8132,"plea"
8133,"resort"
8134,"aroma"
8135,"bombastic"
8136,"wary"
8137,"misconstrue"
8138,"hierarchy"
8139,"repertoire"
8140,"maritime"
8141,"reverent"
8142,"bland"
8143,"encroachment"
8144,"overrun"
8145,"ornate"
8146,"fallible"
8147,"retina"
8148,"navel"
8149,"arrear"
8150,"invulnerable"
8151,"despondent"
8152,"conciliation"
8153,"replete"
8154,"reptile"
8155,"abstinence"
8156,"amass"
8157,"compatible"
8158,"hireling"
8159,"retrospective"
8160,"absolute"
8161,"gentility"
8162,"condominium"
8163,"ebb"
8164,"boulder"
8165,"circumspect"
8166,"dais"
8167,"granite"
8168,"rite"
8169,"beg"
8170,"abject"
8171,"degenerate"
8172,"lethargic"
8173,"proceed"
8174,"animosity"
8175,"chauvinist"
8176,"bloom"
8177,"monstrosity"
8178,"assert"
8179,"fatalism"
8180,"array"
8181,"mannerism"
8182,"wizardry"
8183,"malicious"
8184,"amnesty"
8185,"snarl"
8186,"abstemious"
8187,"energize"
8188,"nurture"
8189,"apathy"
8190,"immobility"
8191,"simulated"
8192,"bet"
8193,"espouse"
8194,"charisma"
8195,"distill"
8196,"rampant"
8197,"beneficiary"
8198,"complicity"
8199,"subconscious"
8200,"inarticulate"
8201,"taciturn"
8202,"orifice"
8203,"impartial"
8204,"generic"
8205,"swine"
8206,"furtively"
8207,"touchstone"
8208,"indissoluble"
8209,"derivative"
8210,"incredulous"
8211,"inverse"
8212,"benefactor"
8213,"discrete"
8214,"knead"
8215,"reproach"
8216,"eulogy"
8217,"fluorescence"
8218,"poultry"
8219,"depot"
8220,"perturb"
8221,"fallacious"
8222,"inadvertent"
8223,"conduit"
8224,"prone"
8225,"pod"
8226,"fiat"
8227,"pinnacle"
8228,"distress"
8229,"molecule"
8230,"recession"
8231,"precursor"
8232,"astute"
8233,"crescendo"
8234,"idiosyncrasy"
8235,"decelerate"
8236,"congruence"
8237,"despair"
8238,"conductive"
8239,"interdict"
8240,"chameleon"
8241,"gear"
8242,"choreograph"
8243,"askew"
8244,"ambivalence"
8245,"spray"
8246,"counterpart"
8247,"thorough"
8248,"offspring"
8249,"luxuriant"
8250,"twig"
8251,"celestial"
8252,"contravene"
8253,"shrewd"
8254,"moat"
8255,"reimburse"
8256,"ameliorate"
8257,"exasperate"
8258,"atypical"
8259,"ideology"
8260,"amorphous"
8261,"tempo"
8262,"amplify"
8263,"personify"
8264,"clairvoyance"
8265,"extraneous"
8266,"lexicographer"
8267,"inhibit"
8268,"resurgent"
8269,"refurbish"
8270,"primordial"
8271,"cubicle"
8272,"irreconcilable"
8273,"parity"
8274,"blithe"
8275,"poise"
8276,"circus"
8277,"infrared rays"
8278,"cortex"
8279,"bourgeois"
8280,"compelling"
8281,"robust"
8282,"reprehensible"
8283,"hibernate"
8284,"banal"
8285,"hybrid"
8286,"jurisprudence"
8287,"nostril"
8288,"forsake"
8289,"bequeath"
8290,"lionize"
8291,"inkling"
8292,"canvass"
8293,"coax"
8294,"cataclysm"
8295,"infraction"
8296,"equilibrium"
8297,"projection"
8298,"steadfast"
8299,"linger"
8300,"replica"
8301,"molten"
8302,"embellish"
8303,"muse"
8304,"refutation"
8305,"rancor"
8306,"willow"
8307,"twitter"
8308,"plunge"
8309,"inscrutable"
8310,"bestow"
8311,"piety"
8312,"indebted"
8313,"plight"
8314,"tax incidence"
8315,"procure"
8316,"eradicate"
8317,"crevice"
8318,"mediocre"
8319,"diverge"
8320,"tractable"
8321,"freak"
8322,"replicate"
8323,"infantile"
8324,"coup"
8325,"dorsal"
8326,"blandishment"
8327,"punitive"
8328,"deduct"
8329,"fame"
8330,"nauseate"
8331,"insomnia"
8332,"renege"
8333,"airborne"
8334,"intimidate"
8335,"goodwill"
8336,"corrosive"
8337,"questionnaire"
8338,"devious"
8339,"colossal"
8340,"remediable"
8341,"rebuke"
8342,"sunken"
8343,"noxious"
8344,"compassion"
8345,"provoke"
8346,"symmetry"
8347,"concentric"
8348,"allay"
8349,"assiduous"
8350,"nuke"
8351,"condescend"
8352,"lucrative"
8353,"podiatrist"
8354,"canine"
8355,"vantage"
8356,"insubordinate"
8357,"disseminate"
8358,"repository"
8359,"forefinger"
8360,"antecedent"
8361,"bathe"
8362,"bleak"
8363,"bleed"
8364,"lagoon"
8365,"allegory"
8366,"null"
8367,"carat"
8368,"cruise"
8369,"artifice"
8370,"rebate"
8371,"discordant"
8372,"waive"
8373,"soar"
8374,"garble"
8375,"wreath"
8376,"cabal"
8377,"manifesto"
8378,"arbiter"
8379,"quarry"
8380,"seismic"
8381,"table"
8382,"anachronism"
8383,"decomposition"
8384,"fresco"
8385,"avert"
8386,"frustrate"
8387,"owl"
8388,"pragmatist"
8389,"postulate"
8390,"grapple"
8391,"tycoon"
8392,"preeminent"
8393,"hypnosis"
8394,"husbandry"
8395,"lope"
8396,"fictitious"
8397,"loathe"
8398,"glacial"
8399,"plenary"
8400,"brazen"
8401,"tyranny"
8402,"drudgery"
8403,"espionage"
8404,"bellicose"
8405,"caption"
8406,"contraband"
8407,"recurrent"
8408,"epilogue"
8409,"outfit"
8410,"tonsil"
8411,"heterogeneous"
8412,"deviate"
8413,"parameter"
8414,"parasite"
8415,"nostalgia"
8416,"imperative"
8417,"cardinal"
8418,"grievance"
8419,"forecast"
8420,"reprimand"
8421,"wade"
8422,"pit"
8423,"windfall"
8424,"intoxicate"
8425,"fertilizer"
8426,"reprove"
8427,"irresolute"
8428,"acclimate"
8429,"ally"
8430,"epoch"
8431,"seclude"
8432,"propensity"
8433,"itinerary"
8434,"buzzword"
8435,"deposition"
8436,"deterrent"
8437,"ample"
8438,"hydrophobia"
8439,"adjunct"
8440,"heyday"
8441,"perceptive"
8442,"component"
8443,"guile"
8444,"erudite"
8445,"plausible"
8446,"roster"
8447,"observatory"
8448,"accessible"
8449,"symbolize"
8450,"repulse"
8451,"increment"
8452,"flagrant"
8453,"dexterous"
8454,"cardboard"
8455,"unilateral"
8456,"malice"
8457,"blanch"
8458,"abase"
8459,"artifact"
8460,"inter"
8461,"transcend"
8462,"duplicity"
8463,"quack"
8464,"comprehend"
8465,"initiate"
8466,"germ"
8467,"fringe"
8468,"attentive"
8469,"inequity"
8470,"demolition"
8471,"reciprocal"
8472,"euphonious"
8473,"gratuity"
8474,"caricature"
8475,"extrovert"
8476,"copious"
8477,"tenure"
8478,"acquittal"
8479,"facet"
8480,"darkroom"
8481,"imprudent"
8482,"myopic"
8483,"contentious"
8484,"lax"
8485,"etymology"
8486,"cohesion"
8487,"azure"
8488,"replenish"
8489,"superfluous"
8490,"funnel"
8491,"flourish"
8492,"dilute"
8493,"singular"
8494,"horticulture"
8495,"acquit"
8496,"outcry"
8497,"homage"
8498,"conglomeration"
8499,"constipation"
8500,"incarnation"
8501,"bovine"
8502,"molasses"
8503,"disinclination"
8504,"causal"
8505,"fodder"
8506,"hardy"
8507,"laud"
8508,"emaciated"
8509,"sublime"
8510,"conifer"
8511,"throng"
8512,"indignity"
8513,"laconic"
8514,"desolate"
8515,"posture"
8516,"domain"
8517,"index"
8518,"fortitude"
8519,"insecticide"
8520,"urbane"
8521,"acquiesce"
8522,"assimilate"
8523,"glutton"
8524,"granulated"
8525,"inflict"
8526,"transaction"
8527,"delude"
8528,"transcribe"
8529,"abusive"
8530,"salvage"
8531,"fragment"
8532,"hue"
8533,"lucre"
8534,"vegetate"
8535,"irrevocable"
8536,"interminable"
8537,"fraction"
8538,"abdicate"
8539,"adulation"
8540,"adversity"
8541,"exemplary"
8542,"icon"
8543,"shimmer"
8544,"agape"
8545,"residue"
8546,"fluctuate"
8547,"meadow"
8548,"nest"
8549,"egoism"
8550,"jargon"
8551,"stammer"
8552,"complement"
8553,"inflated"
8554,"imperial"
8555,"abrasive"
8556,"abyss"
8557,"stringent"
8558,"discredit"
8559,"distraught"
8560,"spectrum"
8561,"alchemy"
8562,"empirical"
8563,"equitable"
8564,"ballast"
8565,"autocrat"
8566,"diversity"
8567,"introspective"
8568,"extrude"
8569,"engaging"
8570,"listless"
8571,"inborn"
8572,"exodus"
8573,"impassive"
8574,"extol"
8575,"excise"
8576,"lapse"
8577,"forte"
8578,"congenital"
8579,"disparity"
8580,"gauche"
8581,"retrieve"
8582,"concord"
8583,"bizarre"
8584,"proxy"
8585,"ruthless"
8586,"depreciate"
8587,"sensuous"
8588,"axiom"
8589,"persecute"
8590,"harass"
8591,"marshal"
8592,"minute"
8593,"whimsical"
8594,"poignancy"
8595,"amphibian"
8596,"arbitration"
8597,"bold"
8598,"subliminal"
8599,"detrimental"
8600,"groove"
8601,"contrite"
8602,"brusque"
8603,"inimical"
8604,"impeach"
8605,"spawn"
8606,"compact"
8607,"tame"
8608,"hew"
8609,"adroit"
8610,"snicker"
8611,"vulnerable"
8612,"contaminate"
8613,"naked"
8614,"exotic"
8615,"litigation"
8616,"pirate"
8617,"despot"
8618,"rustic"
8619,"furnace"
8620,"strenuous"
8621,"conformity"
8622,"loath"
8623,"infringe"
8624,"immune"
8625,"console"
8626,"controvert"
8627,"pivotal"
8628,"affected"
8629,"agrarian"
8630,"notch"
8631,"chronic"
8632,"precipitate"
8633,"responsiveness"
8634,"motif"
8635,"hemorrhage"
8636,"reckon"
8637,"cram"
8638,"chaotic"
8639,"regale"
8640,"lava"
8641,"bicker"
8642,"circumlocution"
8643,"earthy"
8644,"dilemma"
8645,"wax"
8646,"viral"
8647,"asymmetric"
8648,"hypertension"
8649,"terse"
8650,"viscosity"
8651,"ambient"
8652,"unearth"
8653,"bristle"
8654,"guise"
8655,"euphemism"
8656,"collusion"
8657,"haughtiness"
8658,"preamble"
8659,"transition"
8660,"stigma"
8661,"analogy"
8662,"imbalance"
8663,"impermeable"
8664,"aquiline"
8665,"petition"
8666,"infuse"
8667,"imminent"
8668,"irreverence"
8669,"proclamation"
8670,"maniacal"
8671,"longevity"
8672,"unequivocal"
8673,"inexorable"
8674,"diverse"
8675,"taint"
8676,"caliber"
8677,"deference"
8678,"gist"
8679,"molt"
8680,"muddle"
8681,"forge"
8682,"panorama"
8683,"lizard"
8684,"chassis"
8685,"discrepancy"
8686,"excrete"
8687,"exorcise"
8688,"breach"
8689,"astral"
8690,"enumerate"
8691,"archetype"
8692,"malignant"
8693,"impending"
8694,"abate"
8695,"engender"
8696,"annihilate"
8697,"rejuvenate"
8698,"perquisite"
8699,"provisional"
8700,"contingent"
8701,"asthma"
8702,"impromptu"
8703,"assorted"
8704,"checkered"
8705,"tributary"
8706,"senile"
8707,"scourge"
8708,"lineage"
8709,"sterilize"
8710,"franchise"
8711,"polarize"
8712,"susceptible"
8713,"implausible"
8714,"clandestine"
8715,"caprice"
8716,"pretext"
8717,"materialism"
8718,"keynote"
8719,"agitate"
8720,"redress"
8721,"posterity"
8722,"infiltrate"
8723,"hamper"
8724,"greed"
8725,"depravity"
8726,"innocuous"
8727,"tribute"
8728,"treatise"
8729,"warrant"
8730,"stud"
8731,"antiquated"
8732,"generality"
8733,"summation"
8734,"summon"
8735,"acidulous"
8736,"biosphere"
8737,"stall"
8738,"lull"
8739,"calligraphy"
8740,"reiterate"
8741,"insidious"
8742,"Occident"
8743,"brevity"
8744,"consonance"
8745,"tyrannical"
8746,"persimmon"
8747,"comatose"
8748,"mundane"
8749,"multilingual"
8750,"ascetic"
8751,"entity"
8752,"dwindle"
8753,"nuance"
8754,"influx"
8755,"dispassionate"
8756,"capsize"
8757,"vagabond"
8758,"savant"
8759,"blue chip"
8760,"courier"
8761,"overcast"
8762,"ibis"
8763,"coagulate"
8764,"turnip"
8765,"trivial"
8766,"ungrateful"
8767,"nauseous"
8768,"annuity"
8769,"indolent"
8770,"amenity"
8771,"pheasant"
8772,"esoteric"
8773,"ennui"
8774,"irremediable"
8775,"gratify"
8776,"spendthrift"
8777,"lichen"
8778,"connoisseur"
8779,"recourse"
8780,"condone"
8781,"cupidity"
8782,"overdue"
8783,"aspiration"
8784,"perimeter"
8785,"surcharge"
8786,"humble"
8787,"disc"
8788,"obsession"
8789,"scavenger"
8790,"quarantine"
8791,"reactionary"
8792,"confiscate"
8793,"perseverance"
8794,"evoke"
8795,"fumigate"
8796,"illicit"
8797,"pedagogic"
8798,"plywood"
8799,"confluence"
8800,"euphoria"
8801,"grimace"
8802,"antibiotic"
8803,"correlation"
8804,"constituent"
8805,"torrent"
8806,"concoct"
8807,"accidental"
8808,"discretion"
8809,"belittle"
8810,"conjecture"
8811,"peripheral"
8812,"arable"
8813,"flux"
8814,"imperturbable"
8815,"aboriginal"
8816,"artisan"
8817,"marsh"
8818,"aver"
8819,"herald"
8820,"zenith"
8821,"deprivation"
8822,"icicle"
8823,"conspiracy"
8824,"irrelevant"
8825,"morose"
8826,"fission"
8827,"substantive"
8828,"torment"
8829,"rupture"
8830,"physiological"
8831,"incessant"
8832,"extricate"
8833,"protrude"
8834,"traumatic"
8835,"salutary"
8836,"problematic"
8837,"portent"
8838,"manifold"
8839,"faculty"
8840,"sundry"
8841,"disparage"
8842,"expatriate"
8843,"arbitrate"
8844,"obliterate"
8845,"archaic"
8846,"leeway"
8847,"ingenuity"
8848,"mock"
8849,"prune"
8850,"indisputable"
8851,"terminology"
8852,"vacuum"
8853,"protocol"
8854,"credo"
8855,"surveillance"
8856,"inanimate"
8857,"miserly"
8858,"circumvent"
8859,"luster"
8860,"ultimatum"
8861,"partisan"
8862,"opportune"
8863,"pastoral"
8864,"temporize"
8865,"negation"
8866,"topography"
8867,"fidelity"
8868,"flora"
8869,"atrophy"
8870,"societal"
8871,"abhor"
8872,"renovate"
8873,"clench"
8874,"subdue"
8875,"disinterested"
8876,"adorn"
8877,"incumbent"
8878,"augury"
8879,"agglomeration"
8880,"creed"
8881,"prodigious"
8882,"amend"
8883,"extemporaneous"
8884,"default"
8885,"promulgate"
8886,"mute"
8887,"coincidental"
8888,"audacious"
8889,"tumultuous"
8890,"stun"
8891,"repercussion"
8892,"countermeasure"
8893,"corrugated"
8894,"transient"
8895,"digression"
8896,"kindred"
8897,"oblique"
8898,"advent"
8899,"precarious"
8900,"infirmity"
8901,"transgression"
8902,"entomology"
8903,"chasm"
8904,"traverse"
8905,"deduce"
8906,"fete"
8907,"dint"
8908,"accomplice"
8909,"appropriation"
8910,"frivolity"
8911,"fastidious"
8912,"stoic"
8913,"hubbub"
8914,"altruistic"
8915,"suppleness"
8916,"alert"
8917,"vane"
8918,"indefinite"
8919,"mire"
8920,"vehement"
8921,"preclude"
8922,"plethora"
8923,"compute"
8924,"pluck"
8925,"daunt"
8926,"frenzied"
8927,"salient"
8928,"covenant"
8929,"synthesis"
8930,"recede"
8931,"deluge"
8932,"entice"
8933,"moratorium"
8934,"ulcer"
8935,"patronize"
8936,"commensurate"
8937,"auxiliary"
8938,"incongruous"
8939,"degradation"
8940,"frenetic"
8941,"adhere"
8942,"disputatious"
8943,"impotent"
8944,"astrology"
8945,"queue"
8946,"stupefy"
8947,"entrepreneur"
8948,"etiquette"
8949,"sew"
8950,"irate"
8951,"adept"
8952,"immutable"
8953,"cling"
8954,"elliptical"
8955,"synchronous"
8956,"repudiate"
8957,"aurora"
8958,"nautical"
8959,"altercation"
8960,"binary"
8961,"debilitate"
8962,"resign"
8963,"detach"
8964,"destitute"
8965,"cavity"
8966,"topple"
8967,"cog"
8968,"censorious"
8969,"climactic"
8970,"mar"
8971,"allege"
8972,"hack"
8973,"exacting"
8974,"jettison"
8975,"introverted"
8976,"combustible"
8977,"regime"
8978,"equine"
8979,"retaliation"
8980,"undermine"
8981,"attrition"
